"ID","Language_ID","Primary_Text","Analyzed_Word","Gloss","Translated_Text","Meta_Language_ID","LGR_Conformance","Comment","LGR_Conformance_Level","Language_Name","Abbreviations","Corpus_Reference","Source","Contribution_ID"
"otc1-01_tci20131013v-01_kwafar-a3594","wara1294","nä enrera bawi","nä	en\rä/ra	bawi","INDF	2|3PL:PST:IPFV:VENT\be	PLN","Some came to Bawi","stan1293","WORD_ALIGNED","Bawi is a place on the coast between Bula and Jarai.","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3595","wara1294","wartha nima bämnzr wartha a kondomarin smärki","wartha	nima	b=	ä\m/nzr	wartha	a	kondomarin	smärki","PN	like_this	MED=	2|3PL:NPST:IPFV\sit	PN	and	PN	PN","For example, the Wartha people who live over there, and the Kondomarin and the Sémärki.","stan1293","WORD_ALIGNED","Kondomarin are the speakers of Marind and various Kanum languages.","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3599","wara1294","nafanme foba fof ŋankwira fof","nafanme	foba	fof	ŋan\kwir/a	fof","3NSG.POSS	DIST:ABL	EMPH	SG:PST:IPFV:VENT\run	EMPH","Those peoples' (ancestor) ran from there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3601","wara1294","fi foba fof ŋankwirwath bawi","fi	foba	fof	ŋan\kwir/wath	bawi","3.ABS	DIST:ABL	EMPH	2|3PL:PST:IPFV:VENT\run	PLN","They ran from there to Bawi.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3603","wara1294","watik gwamf fä fof mni bäne zafrafa fof","wati	gwam	=f	fä	fof	mni	bäne	za\fraf/a	fof","then	PN	=ERG.SG	DIST	EMPH	fire	PH.ABS	SG>3SG.F:PST:PFV\extinguish	EMPH","Then Gwam extinguished the fire.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3605","wara1294","no dödöme zakwra","no	dödö	=me	za\kwr/a","water	broom	=INS	SG.M>3SG.F:PST:PFV\hit","No, he hit the running water with the broom and","stan1293","WORD_ALIGNED","dödö `plant species (used as broom)' (Melaleuca sp.)","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3607","wara1294","watik no fä fof zä... zäkora","wati	no	fä	fof	zä	zä\kor/a","then	water	DIST	EMPH	PROX	SG:PST:PFV\become","the water stopped flowing.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3608","wara1294","keke kwa nof zanmäyofa fobo fof no ŋagathikwa fof","keke	kwa	no	=f	zan\mäyof/a	fobo	fof	no	ŋa\gathik/wa	fof","NEG	FUT	water	=ERG.SG	SG>3SG.F:PST:PFV:VENT\continue	DIST:ALL	EMPH	water	2|3SG:PST:IPFV\leave	EMPH","The water did not continue, it stopped there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3610","wara1294","watik fi mane enrera  e zwari wartha fof","wati	fi	mane	en\rä/ra	e	zwari	wartha	fof","then	3.ABS	which	2|3PL:PST:IPFV:VENT\be	until	PLN	PN	EMPH","So the people were coming to Zwari, the Wartha people really.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3613","wara1294","watik fä fof zwarin zämsath","wati	fä	fof	zwari	=en	zä\ms/ath","then	DIST	EMPH	PLN	=LOC	2|3PL:PST:PFV\sit","They settled there in Zwari.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3616","wara1294","zokwasi fthé emarwath ffrümenzo","zokwasi	fthé	e\mar/wath	f~	frü	=me	=nzo","speech	when	2|3PL>2|3PL:PST:IPFV\see	REDUP~	alone	=INS	=ONLY","They realised that they spoke different languages.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3617","wara1294","watik kondomarin nima feräro","wati	kondomarin	nima	f=	e\rä/ro","then	PN	like_this	DIST=	2|3PL:NPST:IPFV:AND\be","So the Kondomarin people went further this way.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3619","wara1294","zena boba wazi fi berä merauken","zena	boba	wazi	fi	b=	e\rä/	merauke	=en","today	MED:ABL	side	3.ABS	MED=	2|3PL:NPST:IPFV\be	PLN	=LOC","Nowadays, they live in Merauke.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3620","wara1294","nä mane erera zwarifa ŋafrezath thoro","nä	mane	e\rä/ra	zwari	=fa	ŋa\frez/ath	thoro","INDF	which	2|3PL:PST:IPFV\be	PLN	=ABL	2|3PL:PST:IPFV\come_up_from_river	PLN","Others came up from Zwari towards Thoro.","stan1293","WORD_ALIGNED","Thoro is located somewhere between Bensbach and Wämnefér.","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3622","wara1294","watik thoron fä fthé zemarath we nimäwä fof zokwasi ffrümenzo","wati	thoro	=en	fä	fthé	ze\mar/ath	we	nima	=wä	fof	zokwasi	f~	frü	=me	=nzo","then	PLN	=LOC	DIST	when	2|3PL:PST:PFV\see	also	like_this	=EMPH	EMPH	speech	REDUP~	alone	=INS	=ONLY","At Thoro it was the same again. They realised that they spoke different languages.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3624","wara1294","watik foba zethkäfath nimame kwasogwrmth","wati	foba	ze\thkäf/ath	nima	=me	kwa\sog/wrmth","then	DIST:ABL	2|3PL:PST:PFV\start	like_this	=INS	2|3PL:PST:DUR\ascend","So they moved further inland.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3625","wara1294","okay, nä mane enrera zwarifa e bäne thamgakar","okay	nä	mane	en\rä/ra	zwari	=fa	e	thamgakar","okay	INDF	which	2|3PL:PST:IPFV:VENT\be	PLN	=ABL	until	PLN","Others came from Zwari straight to Tamgakar.","stan1293","WORD_ALIGNED","Tamgakar is located south of Mibini.","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3629","wara1294","nima bä ämnzr safs","nima	bä	ä\m/nzr	safs","like_this	MED	2|3PL:NPST:IPFV\sit	PLN","For example, the people who live at Safés.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3630","wara1294","wati fi fä fof thfyakm","wati	fi	fä	fof	thf\yak/m","then	3.ABS	DIST	EMPH	2|3PL:PST:DUR\walk","They were walking this way.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3631","wara1294","nzenme mane yanra","nzenme	mane	yan\r/a","1NSG.POSS	which	3SG.M:PST:IPFV:VENT\be","As for our ancestor and his people,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3632","wara1294","mä ŋankwirwath komo fä ŋanfrezath komo","mä	ŋan\kwir/wath	komo	fä	ŋan\frez/ath	komo","where	2|3PL:PST:IPFV:VENT\run	PLN	DIST	2|3PL:PST:IPFV:VENT\come_up_from_river	PLN","they walked to Komo. They came up at Komo.","stan1293","WORD_ALIGNED","Komo is a place in the between Mibini, Jarai, Bula, and Wämnefér.","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3634","wara1294","nzenme mayawama kabe nä fä thägathizath","nzenme	mayawa	=ma	kabe	nä	fä	thä\gathiz/ath","1NSG.POSS	Mayawa	=CHAR	man	INDF	DIST	2|3PL>2|3PL:PST:PFV\leave","They left some of our Mayawa people there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3635","wara1294","we foba thden nä kwot we mayawama kabe fof","we	foba	thd	=en	nä	kwot	we	mayawa	=ma	kabe	fof","also	DIST:ABL	middle	=LOC	INDF	properly	also	PN	=CHAR	people	EMPH","Some Mayawa people live there in the middle,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3637","wara1294","foba baguma kabe","foba	bagu	=ma	kabe","DIST:ABL	PN	=CHAR	people","and also some Bangu people.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3640","wara1294","foba zena mifinin zämnzr","foba	zena	mifini	=en	z=	ä\m/nzr","DIST:ABL	today	PLN	=LOC	PROX=	2|3PL:NPST:IPFV\sit","Nowadays, these people live at Mibini.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3642","wara1294","sagara fä thägathizath","sagara	fä	thä\gathiz/ath","PN	DIST	2|3PL>2|3PL:PST:PFV\leave","He also left some Sangara people there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3643","wara1294","okay fi nima erera mogarkam","okay	fi	nima	e\rä/ra	mogarkam","okay	3.ABS	like_this	2|3PL:PST:IPFV\be	PLN","Okay, they spread further to Mongarkam.","stan1293","WORD_ALIGNED","Mongarkam is located north of Mibini.","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3644","wara1294","nä mane erera nima erera bäne a drdr nä sagara fof","nä	mane	e\rä/ra	nima	e\rä/ra	bäne	a	drdr	nä	sagara	fof","INDF	which	2|3PL:PST:IPFV\be	like_this	2|3PL:PST:IPFV\be	PH.ABS	and	PLN	INDF	PN	EMPH","Other Sangara people continued until Déridéri.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3647","wara1294","bagu mane enrera bäne mäta","bagu	mane	en\rä/ra	bäne	mata","PN	which	2|3PL:PST:IPFV:VENT\be	PH	PLN","The Bangu people came to Mäta, and","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3649","wara1294","sagara mane enrera garaita","sagara	mane	en\rä/ra	garaita","PN	which	2|3PL:PST:IPFV:VENT\be	PLN","the Sangara people to Garaita.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3650","wara1294","mayawa ni zbo zf nnrera","mayawa	ni	zbo	zf	nn\rä/ra","PN	1NSG	PROX:ALL	ABSC	1PL:PST:IPFV:VENT\be","We Mayawas came here.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3652","wara1294","nzenme bada mrzarane bada mane yanra  yf ane yanra mathkwi","nzenme	bada	mrzar	=ane	bada	mane	yan\r/a	yf	ane	yan\r/a	mathkwi","1NSG.POSS	ancestor	Mrzar	=POSS.SG	ancestor	which	3SG.M:PST:IPFV:VENT\be	name	DEM	3SG.M:PST:IPFV:VENT\be	PN","As for our ancestor, the Mérzar's ancestor, his name was Mathkwi.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3657","wara1294","mathkwif ane enfathwa","mathkwi	=f	ane	en\fath/wa","PN	=ERG.SG	DEM	SG>2|3PL:PST:IPFV:VENT\hold","Mathkwi was bringing along those things:","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3658","wara1294","wawa fofosa","wawa	fofosa","round_yam	heart","the yam stone.","stan1293","WORD_ALIGNED","A magic stone for planting yams.","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3659","wara1294","naf ane ynfathwa fof","naf	ane	yn\fath/wa	fof","3SG.ERG	DEM	SG>3SG.M:PST:IPFV:VENT\hold	EMPH","He had this one.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3660","wara1294","wati näbi ane komnzo fofosa yara wawama nasi duga biskar","wati	näbi	ane	komnzo	fofosa	ya\r/a	wawa	=ma	nasi	duga	biskar","then	one	DEM	only	heart	3SG.M:PST:IPFV\be	round_yam	=CHAR	long_yam	taro	cassava","It was for (the cultivation of) yams, long yams, taro and cassava,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3664","wara1294","dagon nä berä fof","dagon	nä	b=	e\rä/	fof","food	INDF	MED=	2|3PL:NPST:IPFV\be	EMPH","and for other kinds of crops.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3665","wara1294","watik fi anekarä fof yanra fof","wati	fi	ane	=karä	fof	yan\r/a	fof","then	3.ABS	DEM	=PROP	EMPH	3SG.M:PST:IPFV:VENT\be	EMPH","He came with that (stone).","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3666","wara1294","mane yanyaka e","mane	yan\yak/a	e","which	3SG.M:PST:IPFV:VENT\come	until","As he walked towards","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3667","wara1294","wm bä ythn zabrta","wm	bä	y\thn/	zabrta","stone	MED	3SG.M:NPST:IPFV\lie_down	PLN","the place where the stones lay near Zambérta,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3669","wara1294","fä fof ŋanritakwath fof kwanritakwrmth trkren","fä	fof	ŋan\ritak/wath	fof	kwan\ritak/wrmth	trkr	=en","DIST	EMPH	2|3PL:PST:IPFV:VENT\cross	EMPH	2|3PL:PST:DUR:VENT\cross	flood	=LOC","they crossed the river. They crossed the river during the flood season.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3672","wara1294","watik nima né fam zära","wati	nima	n	fam	zä\r/a","then	like_this	IMN	thought	SG:PST:PFV\do","Then he thought to himself","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3674","wara1294","""garaita zawe? keke nä kabe foba z sfyak""","garaita	zawe	keke	nä	kabe	foba	z	sf\yak/","PLN	side	NEG	INDF	man	DIST:ABL	ALR	3SG.M:RPST:IPFV\walk","""Should I go to Garaita? No, someone's already gone there.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3676","wara1294","watik nima zethkäfa fi safs","wati	nima	ze\thkäf/a	fi	safs","then	like_this	SG:PST:PFV\start	3.ABS	PLN","So he started walking towards Safés.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3679","wara1294","nimame ane zethkäfa mothr mane yanra e akrimogo","nima	=me	ane	ze\thkäf/a	moth	=r	mane	yan\r/a	e	akrimogo","like_this	=INS	DEM	SG:PST:PFV\start	path	=PURP	which	3SG.M:PST:IPFV:VENT\be	until	PLN","He got going and walked until Akrimongo.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3681","wara1294","yam fä fof thremar fof","yam	fä	fof	thre\mar/	fof","footprint	DIST	EMPH	2|3SG>2|3PL:IRR:PFV\see	EMPH","He saw footprints there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3682","wara1294","""oh nä nima z eräro""","oh	nä	nima	z	e\rä/ro","oh	INDF	like_this	ALR	2|3PL:NPST:IPFV:AND\be","""Oh, others are already here.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3683","wara1294","watik keräfi foba fof zäzira fof e kar yf rä ymnz","wati	keräfi	foba	fof	zä\zir/a	fof	e	kar	yf	\rä/	ymnz","then	palm_species	DIST:ABL	EMPH	SG:PST:PFV\throw	EMPH	until	place	name	3SG.F:NPST:IPFV\be	PLN","Then he shot an arrow that flew all the way to Yéménz.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3686","wara1294","watik fobo fof ""oh kabe bä yé","wati	fobo	fof	oh	kabe	bä	\yé/","then	DIST:ALL	EMPH	oh	man	MED	3SG.M:NPST:IPFV\be","Then (he heard people) from there and said: ""Oh, there's already someone there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3687","wara1294","watik nimame wiyak""","wati	nima	=me	w\yak/","then	like_this	=INS	1SG:NPST:IPFV\walk","Then I will go this way.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3688","wara1294","watik foba fof akrimogofa zenfara fof","wati	foba	fof	akrimogo	=fa	zen\far/a	fof","then	DIST:ABL	EMPH	PLN	=ABL	SG:PST:PFV:VENT\set_off	EMPH","So he left Akrimongo and started walking.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3690","wara1294","foba näbi yaniyaka karane yf erä füsari","foba	näbi	yan\yak/a	kar	=ane	yf	e\rä/	füsäri","DIST:ABL	one	3SG.M:PST:IPFV:VENT\come	place	=POSS.SG	name	2|3PL:NPST:IPFV\be	PLN","He came straight to a place called Füsari.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3691","wara1294","füsärifa rarafü kar","füsäri	=fa	rarafü_kar","PLN	=ABL	PLN","From Füsari to Rarafü Kar.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3693","wara1294","rarafü karfa kafrir fä ttfön zänrita","rarafü_kar	=fa	kafrir	fä	ttfö	=en	zän\rit/a","PLN	=ABL	PLN	DIST	creek	=LOC	SG:PST:PFV:VENT\cross","From Rarafü Kar to Kafrir, where he crossed the stream,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3695","wara1294","e bäne zofok","e	bäne	zofok","until	PH	PLN","until whatsthat, until Zofok.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3697","wara1294","zofok fä yamthiza","zofok	fä	ya\mthiz/a","PLN	DIST	3SG.M:PST:IPFV\rest","He was resting in Zofok.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3698","wara1294","nabi komnzo bekogr","nabi	komnzo	b=	e\ko/gr","bamboo	only	MED=	2|3PL:NPST:STAT\be_standing","The bamboo trees are still there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3699","wara1294","nabi ŋatr fä fof zurärm zwafrmnzrm zurzirakwa fof","nabi	ŋatr	fä	fof	zu\rä/rm	zwa\frmnz/rm	zu\rzirak/wa	fof","bow	bowstring	DIST	EMPH	SG>3SG.F:PST:DUR\do	SG>3SG.F:PST:DUR\prepare	SG>3SG.F:PST:IPFV\bend	EMPH","There he fixed his bow and tied the string there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3702","wara1294","nasi nömä yanatha","nasi	nömä	ya\na/tha","long_yam	yamcake	SG>3SG.M:NPST:IPFV\eat","He ate some yamcake.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3703","wara1294","rfarrfar futhfuth mane erera wmr ane fof ŋakwthenzath fof zäkwtherath","rfarrfar	futhfuth	mane	e\rä/ra	wm	=r	ane	fof	ŋa\kwthe/nzath	fof	zä\kwther/ath","rests	scraps	which	2|3PL:PST:IPFV\be	stone	=PURP	DEM	EMPH	2|3PL:PST:IPFV\change	EMPH	2|3PL:PST:PFV\change","Those crumbs from the yamcake turned into stones.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3707","wara1294","watik komnzo berästhgr","wati	komnzo	b=	e\räs/thgr","then	still	MED=	2|3PL:NPST:STAT\be_erected","They still exist.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3708","wara1294","wm mane yé ynfathwa fof no nzigfu","wm	mane	\yé/	yn\fath/wa	fof	no	nzigfu","stone	which	3SG.M:NPST:IPFV\be	SG>3SG.M:PST:IPFV:VENT\hold	EMPH	water	rain_stone","That stone that he had brought, that rain stone,","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3710","wara1294","watik ane fof yräza fof zofok kar","wati	ane	fof	y\räz/a	fof	zofok	kar","then	DEM	EMPH	SG>3SG.M:PST:IPFV\erect	EMPH	PLN	place","he put (the name) Zofok at that place.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3712","wara1294","watik foba yaniyaka misa zfth","wati	foba	yan\yak/a	misa_zfth","then	DIST:ABL	3SG.M:PST:IPFV:VENT\come	PLN","Then he continued and came to Misa Zéféth.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3715","wara1294","mäbri misa zfth yrn","mäbri	misa_zfth	yrn","PLN	PLN	PLN","Mämbri was first, then Misa Zéféth and then Yérén.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3717","wara1294","fä zänrsöfätha fof yaniyaka benzü zfth","fä	zän\rsöfäth/a	fof	yan\yak/a	benzü_zfth","DIST	SG:PST:PFV:VENT\descend	EMPH	3SG.M:PST:IPFV:VENT\come	PLN","He went down there (to the river) and walked to Benzü Zéféth.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3719","wara1294","foba fof ymd threnkaris fof afa kfokfo ythama","foba	fof	ymd	thren\karis/	fof	afa_kfokfo	ythama","DIST:ABL	EMPH	bird	2|3SG>2|3PL:IRR:PFV:VENT\hear	EMPH	butcherbird	bird_of_paradise","From there he heard the birds calling, the butcherbird and the bird of paradise.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3723","wara1294","fam zära ""kar bä rä ŋa kar töna fobo fof wiyak fof""","fam	zä\r/a	kar	bä	\rä/	a	kar	töna	fobo	fof	w\yak/	fof","thought	SG:PST:PFV\do	place	MED	3SG.F:NPST:IPFV\be	and	place	high_ground	DIST:ALL	EMPH	1SG:NPST:IPFV\walk	EMPH","He thought: ""This must be high ground. I am going to walk there.""","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3724","wara1294","yaniyaka fä fof zänrita fof rä kukwrb fr zra mnzärfr neba","yan\yak/a	fä	fof	zän\rit/a	fof	\rä/	kukwrb_fr	zra	mnzär_fr	neba","3SG.M:PST:IPFV:VENT\come	DIST	EMPH	SG:PST:PFV:VENT\cross	EMPH	3SG.F:NPST:IPFV\be	PLN	swamp	PLN	opposite","He came there and crossed (the river) at Kukwérémb Fér, opposite Ménzär Fér.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3728","wara1294","wati fä fof yaniyaka fof mä zänfrefa","wati	fä	fof	yan\yak/a	fof	mä	zän\fref/a","then	DIST	EMPH	3SG.M:PST:IPFV:VENT\come	EMPH	where	2|3SG:PST:PFV:VENT\come_up_from_river","That's where he came and where he walked up (from the river).","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3731","wara1294","nömä futhfuth fä fof ŋantnägwath","nömä	futhfuth	fä	fof	ŋan\tnäg/wath","yamcake	scraps	DIST	EMPH	2|3PL:PST:IPFV:VENT\scatter","He dropped some crumbs of the yamcake there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3734","wara1294","mane yanra e zrä zöfäthak","mane	yan\r/a	e	z=	\rä/	zöfäthak","which	3SG.M:PST:IPFV:VENT\be	until	PROX=	3SG.F:NPST:IPFV\be	PLN","He came here to Zöfäthak.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
"otc1-01_tci20131013v-01_kwafar-a3735","wara1294","bä brä zafe ŋazi fr nä fä fof ethn berä","bä	b=	\rä/	zafe	ŋazi	fr	nä	fä	fof	e\thn/	b=	e\rä/","MED	MED=	3SG.F:NPST:IPFV\be	old	coconut	post	INDF	DIST	EMPH	2|3PL:NPST:IPFV\lie_down	MED=	2|3PL:NPST:IPFV\be","Over there, by the old coconuts, there are some more (crumbs) there.","stan1293","WORD_ALIGNED","","2","","{}","","","otc1"
